ensembl_id,gene_symbol,ncbi_id
ENSMUSG00000045636,Mtus1,NCBI:102103
ENSG00000137312,FLOT1,NCBI:10211
ENSMUSG00000078440,Dohh,NCBI:102115
ENSG00000123136,DDX39A,NCBI:10212
ENSMUSG00000031774,Psme3ip1,NCBI:102122
ENSMUSG00000013155,Enkd1,NCBI:102124
ENSG00000115233,PSMD14,NCBI:10213
ENSMUSG00000096957,E230013L22Rik,NCBI:102132
ENSG00000165584,SSX3,NCBI:10214
ENSMUSG00000038291,Snx25,NCBI:102141
ENSG00000205927,OLIG2,NCBI:10215
Unknown,C230098O21Rik,NCBI:102153
ENSG00000232117,LINC00384,NCBI:102157400
ENSG00000282977,PCBP2-OT1,NCBI:102157401
ENSG00000085231,AK6,NCBI:102157402
ENSG00000116690,PRG4,NCBI:10216
ENSMUSG00000038697,Taf5l,NCBI:102162
ENSG00000144677,CTDSPL,NCBI:10217
ENSG00000171819,ANGPTL7,NCBI:10218
ENSMUSG00000037134,Prmt9,NCBI:102182
Unknown,A730070K21Rik,NCBI:102186
ENSG00000139187,KLRG1,NCBI:10219
ENSG00000270751,FBXW7-AS1,NCBI:102191832
ENSMUSG00000031823,Zdhhc7,NCBI:102193
ENSG00000134058,CDK7,NCBI:1022
ENSG00000135414,GDF11,NCBI:10220
ENSMUSG00000011837,Snapc2,NCBI:102209
ENSG00000173334,TRIB1,NCBI:10221
Unknown,DEL3Q13.31,NCBI:102216266
ENSG00000260492,CISTR,NCBI:102216268
ENSMUSG00000078941,Ak6,NCBI:102216272
ENSG00000270866,LINC01109,NCBI:102216341
ENSG00000226673,LINC01108,NCBI:102216342
ENSMUSG00000107531,E330037G11Rik,NCBI:102220
ENSG00000143167,GPA33,NCBI:10223
ENSMUSG00000033852,Gm28042,NCBI:102238433
ENSG00000269959,SPACA6-AS1,NCBI:102238594
ENSG00000180855,ZNF443,NCBI:10224
ENSMUSG00000031545,Gpat4,NCBI:102247
ENSG00000153283,CD96,NCBI:10225
Unknown,AU045717,NCBI:102254
ENSG00000105355,PLIN3,NCBI:10226
ENSG00000109736,MFSD10,NCBI:10227
ENSMUSG00000034796,Cpne7,NCBI:102278
ENSG00000135823,STX6,NCBI:10228
ENSG00000278615,C11orf98,NCBI:102288414
ENSG00000167186,COQ7,NCBI:10229
ENSMUSG00000079057,Cyp4v3,NCBI:102294
ENSG00000198496,NBR2,NCBI:10230
ENSG00000172348,RCAN2,NCBI:10231
ENSG00000102854,MSLN,NCBI:10232
ENSMUSG00000038506,Dcun1d2,NCBI:102323
ENSG00000010626,LRRC23,NCBI:10233
ENSMUSG00000031508,Ankrd10,NCBI:102334
ENSMUSG00000031753,Cog4,NCBI:102339
ENSG00000128606,LRRC17,NCBI:10234
Unknown,9430047G12Rik,NCBI:102344
ENSG00000068831,RASGRP2,NCBI:10235
ENSG00000125944,HNRNPR,NCBI:10236
ENSG00000121073,SLC35B1,NCBI:10237
ENSMUSG00000041361,Myzap,NCBI:102371
ENSG00000136485,DCAF7,NCBI:10238
ENSG00000270920,MCRIP2P1,NCBI:102388891
ENSG00000157823,AP3S2,NCBI:10239
ENSG00000132964,CDK8,NCBI:1024
ENSG00000102738,MRPS31,NCBI:10240
ENSMUSG00000113342,AA414992,NCBI:102402
ENSG00000136436,CALCOCO2,NCBI:10241
ENSMUSG00000032316,Clk3,NCBI:102414
ENSG00000197584,KCNMB2,NCBI:10242
ENSMUSG00000032119,Hinfp,NCBI:102423
ENSG00000171723,GPHN,NCBI:10243
ENSMUSG00000035202,Lars2,NCBI:102436
ENSG00000136933,RABEPK,NCBI:10244
ENSMUSG00000053641,Dennd4a,NCBI:102442
ENSMUSG00000099481,Xndc1,NCBI:102443350
ENSMUSG00000070425,Xntrpc,NCBI:102443351
ENSG00000270709,UFM1P1,NCBI:102443352
ENSMUSG00000035769,Xylb,NCBI:102448
ENSG00000126768,TIMM17B,NCBI:10245
ENSG00000112337,SLC17A2,NCBI:10246
ENSMUSG00000032288,Imp3,NCBI:102462
ENSG00000275334,MIR5787,NCBI:102464817
ENSG00000275836,MIR6068,NCBI:102464823
ENSG00000274280,MIR6069,NCBI:102464824
ENSG00000278433,MIR6070,NCBI:102464825
ENSG00000284094,MIR6073,NCBI:102464826
ENSG00000276878,MIR6074,NCBI:102464827
ENSG00000278038,MIR6076,NCBI:102464828
ENSG00000274809,MIR6078,NCBI:102464829
ENSG00000283477,MIR6079,NCBI:102464830
ENSG00000278581,MIR6080,NCBI:102464831
ENSG00000284005,MIR6084,NCBI:102464833
ENSG00000275451,MIR6085,NCBI:102464834
ENSG00000275726,MIR6088,NCBI:102464836
ENSG00000277120,MIR6089,NCBI:102464837
ENSG00000284360,MIR6125,NCBI:102465133
ENSG00000273776,MIR6126,NCBI:102465134
ENSG00000274770,MIR6128,NCBI:102465135
ENSG00000274620,MIR378J,NCBI:102465136
ENSG00000273500,MIR6129,NCBI:102465137
ENSG00000277073,MIR6131,NCBI:102465138
ENSG00000276137,MIR6133,NCBI:102465139
ENSG00000277569,MIR6134,NCBI:102465140
ENSG00000277478,MIR6165,NCBI:102465141
ENSMUSG00000098648,Mir6239,NCBI:102465148
ENSMUSG00000098612,Mir6241,NCBI:102465149
ENSMUSG00000098437,Mir195b,NCBI:102465169
ENSMUSG00000098539,Mir133c,NCBI:102465170
ENSMUSG00000098660,Mir6336,NCBI:102465171
ENSMUSG00000098658,Mir6338,NCBI:102465172
ENSMUSG00000098588,Mir6340,NCBI:102465173
ENSMUSG00000099257,Mir6342,NCBI:102465174
ENSMUSG00000098611,Mir6343,NCBI:102465175
ENSMUSG00000098273,Mir6346,NCBI:102465176
ENSMUSG00000098379,Mir6347,NCBI:102465177
ENSMUSG00000098407,Mir6348,NCBI:102465178
ENSMUSG00000099141,Mir6352,NCBI:102465180
ENSMUSG00000098851,Mir6353,NCBI:102465181
ENSMUSG00000098287,Mir6355,NCBI:102465182
ENSMUSG00000099300,Mir6356,NCBI:102465183
ENSMUSG00000098276,Mir6358,NCBI:102465184
ENSMUSG00000098607,Mir6360,NCBI:102465185
ENSMUSG00000098252,Mir6361,NCBI:102465186
ENSMUSG00000098366,Mir145b,NCBI:102465187
ENSMUSG00000098675,Mir6364,NCBI:102465188
ENSMUSG00000099293,Mir6366,NCBI:102465189
ENSMUSG00000098258,Mir6369,NCBI:102465191
ENSMUSG00000099149,Mir6370,NCBI:102465192
ENSMUSG00000119306,Mir6375,NCBI:102465195
ENSMUSG00000099095,Mir6376,NCBI:102465196
ENSMUSG00000099169,Mir7j,NCBI:102465198
ENSMUSG00000098493,Mir6383,NCBI:102465201
ENSMUSG00000105738,Mir6384,NCBI:102465202
ENSMUSG00000098480,Mir6387,NCBI:102465204
ENSMUSG00000098336,Mir6388,NCBI:102465205
ENSMUSG00000099036,Mir378c,NCBI:102465206
ENSMUSG00000098780,Mir6390,NCBI:102465207
ENSMUSG00000098938,Mir6393,NCBI:102465209
ENSMUSG00000099326,Mir21c,NCBI:102465212
ENSMUSG00000099005,Mir6398,NCBI:102465214
ENSMUSG00000098619,Mir6401,NCBI:102465215
ENSMUSG00000099289,Mir6403,NCBI:102465216
ENSMUSG00000099321,Mir6404,NCBI:102465217
ENSMUSG00000098718,Mir496b,NCBI:102465218
ENSMUSG00000099174,Mir6406,NCBI:102465219
ENSMUSG00000098730,Mir6407,NCBI:102465220
ENSMUSG00000098932,Mir6410,NCBI:102465221
ENSMUSG00000098522,Mir6412,NCBI:102465223
ENSMUSG00000098756,Mir378d,NCBI:102465224
ENSMUSG00000098264,Mir6414,NCBI:102465225
ENSMUSG00000098910,Mir6416,NCBI:102465226
ENSMUSG00000106425,Mir873b,NCBI:102465229
ENSMUSG00000098918,Mir6481,NCBI:102465230
ENSG00000276147,MIR548AY,NCBI:102465247
ENSG00000284448,MIR6501,NCBI:102465248
ENSG00000275109,MIR6504,NCBI:102465251
ENSG00000274056,MIR6507,NCBI:102465253
ENSG00000277138,MIR6509,NCBI:102465254
ENSG00000284173,MIR6513,NCBI:102465256
ENSG00000274066,MIR6514,NCBI:102465257
ENSMUSG00000104740,Mir6516,NCBI:102465258
ENSMUSG00000098687,Mir7k,NCBI:102465309
ENSMUSG00000098866,Mir6539,NCBI:102465310
ENSG00000283688,MIR6715B,NCBI:102465427
ENSG00000284122,MIR6717,NCBI:102465428
ENSG00000284008,MIR6511B1,NCBI:102465429
ENSG00000275518,MIR6718,NCBI:102465430
ENSG00000278756,MIR6722,NCBI:102465431
ENSG00000275950,MIR6724-1,NCBI:102465433
ENSG00000283712,MIR6727,NCBI:102465435
ENSG00000274258,MIR6728,NCBI:102465436
ENSG00000278034,MIR6731,NCBI:102465437
ENSG00000283724,MIR6732,NCBI:102465438
ENSG00000274975,MIR6735,NCBI:102465440
ENSG00000276584,MIR6737,NCBI:102465441
ENSG00000277817,MIR6738,NCBI:102465442
ENSG00000275207,MIR6740,NCBI:102465443
ENSG00000284311,MIR6742,NCBI:102465444
ENSG00000283920,MIR6743,NCBI:102465445
ENSG00000277892,MIR6746,NCBI:102465446
ENSG00000276102,MIR6747,NCBI:102465447
ENSG00000284535,MIR6748,NCBI:102465448
ENSG00000284489,MIR6751,NCBI:102465449
ENSG00000276769,MIR6752,NCBI:102465450
ENSG00000275022,MIR6753,NCBI:102465451
ENSG00000283744,MIR6755,NCBI:102465452
ENSG00000284148,MIR6756,NCBI:102465453
ENSG00000284152,MIR6758,NCBI:102465454
ENSG00000273700,MIR6760,NCBI:102465455
ENSG00000274697,MIR6761,NCBI:102465456
ENSG00000274822,MIR6762,NCBI:102465457
ENSG00000273778,MIR6765,NCBI:102465458
ENSG00000283180,MIR6767,NCBI:102465459
ENSG00000274805,MIR6768,NCBI:102465460
ENSG00000278265,MIR6770-1,NCBI:102465461
ENSG00000274969,MIR6771,NCBI:102465462
ENSG00000274816,MIR6772,NCBI:102465463
ENSG00000278598,MIR6775,NCBI:102465464
ENSG00000273606,MIR6776,NCBI:102465465
ENSG00000274111,MIR6777,NCBI:102465466
ENSG00000277057,MIR6779,NCBI:102465467
ENSG00000278447,MIR6781,NCBI:102465468
ENSG00000275107,MIR6782,NCBI:102465469
ENSG00000277249,MIR6784,NCBI:102465470
ENSG00000277784,MIR6786,NCBI:102465471
ENSG00000284574,MIR6787,NCBI:102465472
ENSG00000273758,MIR6790,NCBI:102465473
ENSG00000283950,MIR6791,NCBI:102465474
ENSG00000273657,MIR6792,NCBI:102465475
ENSG00000275711,MIR6795,NCBI:102465476
ENSG00000275652,MIR6796,NCBI:102465477
ENSG00000276926,MIR6797,NCBI:102465478
ENSG00000284114,MIR6800,NCBI:102465480
ENSG00000278328,MIR6802,NCBI:102465481
ENSG00000275519,MIR6804,NCBI:102465482
ENSG00000275458,MIR6809,NCBI:102465485
ENSG00000277842,MIR6811,NCBI:102465486
ENSG00000273555,MIR6812,NCBI:102465487
ENSG00000275166,MIR6814,NCBI:102465488
ENSG00000275167,MIR6815,NCBI:102465489
ENSG00000278278,MIR6816,NCBI:102465490
ENSG00000278420,MIR6819,NCBI:102465491
ENSG00000284289,MIR6820,NCBI:102465492
ENSG00000276753,MIR6821,NCBI:102465493
ENSG00000278799,MIR6823,NCBI:102465494
ENSG00000284364,MIR6824,NCBI:102465495
ENSG00000278658,MIR6826,NCBI:102465496
ENSG00000283474,MIR6828,NCBI:102465497
ENSG00000283678,MIR6830,NCBI:102465498
ENSG00000283717,MIR6831,NCBI:102465499
ENSG00000277264,MIR6833,NCBI:102465500
ENSG00000276404,MIR6835,NCBI:102465502
ENSG00000284047,MIR6836,NCBI:102465503
ENSG00000283969,MIR6838,NCBI:102465504
ENSG00000275667,MIR6839,NCBI:102465505
ENSG00000283327,MIR6841,NCBI:102465506
ENSG00000273836,MIR6842,NCBI:102465507
ENSG00000284280,MIR6843,NCBI:102465508
ENSG00000284200,MIR6847,NCBI:102465510
ENSG00000284229,MIR6848,NCBI:102465511
ENSG00000284195,MIR6852,NCBI:102465513
ENSG00000278412,MIR6854,NCBI:102465514
ENSG00000277713,MIR6856,NCBI:102465515
ENSG00000278204,MIR6857,NCBI:102465516
ENSG00000276350,MIR6858,NCBI:102465517
ENSG00000283326,MIR6860,NCBI:102465518
ENSG00000283793,MIR6861,NCBI:102465519
ENSG00000275429,MIR6862-1,NCBI:102465520
ENSG00000274300,MIR6864,NCBI:102465521
ENSG00000278517,MIR6865,NCBI:102465522
ENSG00000274621,MIR6867,NCBI:102465523
ENSG00000284436,MIR6869,NCBI:102465524
ENSG00000273745,MIR6870,NCBI:102465525
ENSG00000283848,MIR6872,NCBI:102465526
ENSG00000274988,MIR6876,NCBI:102465527
ENSG00000273932,MIR6877,NCBI:102465528
ENSG00000283933,MIR6878,NCBI:102465529
ENSG00000277391,MIR6881,NCBI:102465530
ENSG00000275411,MIR6882,NCBI:102465531
ENSG00000284117,MIR6883,NCBI:102465532
ENSG00000274390,MIR6885,NCBI:102465533
ENSG00000284553,MIR6886,NCBI:102465534
ENSG00000275141,MIR6888,NCBI:102465535
ENSG00000284488,MIR6890,NCBI:102465536
ENSG00000277402,MIR6891,NCBI:102465537
ENSG00000278449,MIR6892,NCBI:102465538
ENSG00000276575,MIR6895,NCBI:102465539
ENSMUSG00000098752,Mir6897,NCBI:102465540
ENSMUSG00000106302,Mir6902,NCBI:102465544
ENSMUSG00000105468,Mir6906,NCBI:102465546
ENSMUSG00000098414,Mir6909,NCBI:102465548
ENSMUSG00000099292,Mir6916,NCBI:102465552
ENSMUSG00000098592,Mir6917,NCBI:102465553
ENSMUSG00000105908,Mir6920,NCBI:102465554
ENSMUSG00000099259,Mir6922,NCBI:102465556
ENSMUSG00000105932,Mir6925,NCBI:102465557
ENSMUSG00000098317,Mir6926,NCBI:102465558
ENSMUSG00000098600,Mir6929,NCBI:102465560
ENSMUSG00000098497,Mir6932,NCBI:102465562
ENSMUSG00000098955,Mir6935,NCBI:102465564
ENSMUSG00000098380,Mir6939,NCBI:102465566
ENSMUSG00000098338,Mir6941,NCBI:102465567
ENSMUSG00000099096,Mir6945,NCBI:102465570
ENSMUSG00000098666,Mir6950,NCBI:102465573
ENSMUSG00000099260,Mir6954,NCBI:102465576
ENSMUSG00000098698,Mir6960,NCBI:102465579
ENSMUSG00000098527,Mir6961,NCBI:102465580
ENSMUSG00000105138,Mir6964,NCBI:102465581
ENSMUSG00000099123,Mir6965,NCBI:102465582
ENSMUSG00000099152,Mir6969,NCBI:102465585
ENSMUSG00000098291,Mir6973a,NCBI:102465588
ENSMUSG00000098475,Mir6982,NCBI:102465593
ENSMUSG00000099290,Mir6985,NCBI:102465595
ENSMUSG00000098568,Mir6987,NCBI:102465596
ENSMUSG00000099230,Mir6989,NCBI:102465598
ENSMUSG00000098363,Mir6993,NCBI:102465600
ENSMUSG00000098453,Mir6997,NCBI:102465603
ENSMUSG00000099238,Mir7001,NCBI:102465605
ENSMUSG00000099091,Mir7003,NCBI:102465607
ENSMUSG00000098824,Mir7006,NCBI:102465608
ENSMUSG00000099105,Mir7007,NCBI:102465609
ENSMUSG00000098890,Mir7008,NCBI:102465610
ENSMUSG00000098655,Mir7011,NCBI:102465611
ENSMUSG00000099033,Mir7013,NCBI:102465613
ENSMUSG00000106436,Mir7015,NCBI:102465614
ENSMUSG00000098422,Mir7016,NCBI:102465615
ENSMUSG00000098569,Mir7020,NCBI:102465617
ENSMUSG00000106597,Mir7021,NCBI:102465618
ENSMUSG00000099043,Mir7022,NCBI:102465619
ENSMUSG00000098731,Mir7027,NCBI:102465621
ENSMUSG00000098656,Mir7028,NCBI:102465622
ENSMUSG00000098454,Mir7032,NCBI:102465625
ENSMUSG00000098624,Mir7036,NCBI:102465627
ENSMUSG00000098574,Mir7037,NCBI:102465628
ENSMUSG00000098822,Mir7039,NCBI:102465629
ENSMUSG00000106581,Mir7042,NCBI:102465631
ENSMUSG00000098583,Mir7044,NCBI:102465632
ENSMUSG00000099210,Mir7051,NCBI:102465636
ENSMUSG00000098661,Mir7052,NCBI:102465637
ENSMUSG00000106470,Mir7055,NCBI:102465638
ENSMUSG00000098960,Mir7056,NCBI:102465639
ENSMUSG00000098353,Mir7057,NCBI:102465640
ENSMUSG00000098593,Mir7064,NCBI:102465644
ENSMUSG00000099042,Mir7066,NCBI:102465646
ENSMUSG00000099076,Mir7070,NCBI:102465648
ENSMUSG00000106145,Mir7073,NCBI:102465650
ENSMUSG00000099131,Mir7074,NCBI:102465651
ENSMUSG00000098483,Mir7078,NCBI:102465653
ENSMUSG00000098550,Mir7079,NCBI:102465654
ENSMUSG00000098473,Mir7083,NCBI:102465657
ENSMUSG00000098327,Mir7087,NCBI:102465659
ENSMUSG00000106193,Mir7090,NCBI:102465661
ENSMUSG00000119742,Mir7094-1,NCBI:102465663
ENSMUSG00000118845,Mir7094-2,NCBI:102465664
ENSG00000284402,MIR7107,NCBI:102465665
ENSG00000284082,MIR7109,NCBI:102465666
ENSG00000284421,MIR7110,NCBI:102465667
ENSG00000276712,MIR7111,NCBI:102465668
ENSG00000284293,MIR7113,NCBI:102465669
ENSMUSG00000099109,Mir7115,NCBI:102465670
ENSMUSG00000104854,Mir7116,NCBI:102465671
ENSMUSG00000098831,Mir7119,NCBI:102465673
ENSG00000276311,MIR6511A3,NCBI:102465683
ENSG00000273613,MIR6511A4,NCBI:102465684
ENSG00000274932,MIR7150,NCBI:102465688
ENSG00000274824,MIR7152,NCBI:102465689
ENSG00000283492,MIR7153,NCBI:102465690
ENSG00000276639,MIR7154,NCBI:102465691
ENSG00000276733,MIR7158,NCBI:102465693
ENSG00000278571,MIR7161,NCBI:102465694
ENSG00000273593,MIR7160,NCBI:102465695
ENSG00000283450,MIR486-2,NCBI:102465696
ENSMUSG00000105723,Mir7210,NCBI:102465697
ENSMUSG00000098719,Mir7212,NCBI:102465698
ENSMUSG00000099222,Mir7213,NCBI:102465699
ENSMUSG00000105142,Mir7214,NCBI:102465700
ENSMUSG00000106578,Mir7217,NCBI:102465701
ENSMUSG00000098253,Mir7219,NCBI:102465702
ENSMUSG00000098247,Mir7220,NCBI:102465703
ENSMUSG00000098406,Mir7222,NCBI:102465704
ENSMUSG00000098989,Mir7223,NCBI:102465705
ENSMUSG00000098299,Mir7224,NCBI:102465706
ENSMUSG00000104566,Mir7227,NCBI:102465707
ENSMUSG00000106323,Mir7228,NCBI:102465708
ENSMUSG00000105778,Mir7229,NCBI:102465709
ENSMUSG00000106154,Mir7232,NCBI:102465711
ENSMUSG00000105381,Mir7234,NCBI:102465712
ENSMUSG00000098981,Mir7236,NCBI:102465713
ENSMUSG00000098446,Mir7242,NCBI:102465716
ENSMUSG00000098951,Mir7647,NCBI:102465756
ENSMUSG00000098251,Mir7656,NCBI:102465763
ENSMUSG00000104773,Mir7657,NCBI:102465764
ENSMUSG00000105697,Mir7661,NCBI:102465766
ENSMUSG00000098714,Mir7663,NCBI:102465768
ENSMUSG00000098873,Mir7668,NCBI:102465770
ENSMUSG00000098397,Mir7669,NCBI:102465771
ENSMUSG00000099153,Mir7671,NCBI:102465772
ENSMUSG00000098751,Mir7672,NCBI:102465773
ENSMUSG00000098553,Mir3569,NCBI:102465774
ENSMUSG00000106336,Mir129b,NCBI:102465777
ENSMUSG00000098826,Mir7677,NCBI:102465779
ENSMUSG00000098489,Mir7678,NCBI:102465780
ENSMUSG00000098400,Mir7680,NCBI:102465781
ENSMUSG00000099172,Mir3620,NCBI:102465782
ENSMUSG00000106400,Mir216c,NCBI:102465785
ENSMUSG00000119826,Mir7684,NCBI:102465786
ENSMUSG00000105799,Mir126b,NCBI:102465787
ENSMUSG00000105165,Mir7686,NCBI:102465788
ENSMUSG00000106340,Mir290b,NCBI:102465789
ENSMUSG00000098884,Mir7689,NCBI:102465792
ENSG00000274263,MIR7702,NCBI:102465800
ENSG00000283856,MIR7703,NCBI:102465801
ENSG00000283880,MIR7704,NCBI:102465802
ENSG00000284160,MIR7706,NCBI:102465803
ENSG00000273830,MIR7843,NCBI:102465832
ENSG00000264297,MIR4433B,NCBI:102465833
ENSG00000283818,MIR7844,NCBI:102465834
ENSG00000277590,MIR7845,NCBI:102465835
ENSG00000283789,MIR7846,NCBI:102465836
ENSG00000278438,MIR7849,NCBI:102465837
ENSG00000277904,MIR7850,NCBI:102465838
ENSG00000275455,MIR7852,NCBI:102465839
ENSG00000284269,MIR7855,NCBI:102465841
ENSG00000278281,MIR7856,NCBI:102465842
ENSG00000212036,MIR548BA,NCBI:102465854
ENSG00000274713,MIR7974,NCBI:102465856
ENSG00000276083,MIR7976,NCBI:102465857
ENSG00000283333,MIR7977,NCBI:102465858
ENSG00000283281,MIR7978,NCBI:102465859
ENSG00000275868,MIR8054,NCBI:102465860
ENSG00000276580,MIR8055,NCBI:102465861
ENSG00000274994,MIR8056,NCBI:102465862
ENSG00000277387,MIR8058,NCBI:102465863
ENSG00000278103,MIR8060,NCBI:102465864
ENSG00000278159,MIR8062,NCBI:102465865
ENSG00000275789,MIR8064,NCBI:102465866
ENSG00000273648,MIR8065,NCBI:102465867
ENSG00000273882,MIR8066,NCBI:102465868
ENSG00000277919,MIR8067,NCBI:102465869
ENSG00000278529,MIR8070,NCBI:102465870
ENSG00000274172,MIR8071-1,NCBI:102465871
ENSG00000276765,MIR8073,NCBI:102465872
ENSG00000278617,MIR8074,NCBI:102465873
ENSG00000277942,MIR8075,NCBI:102465874
ENSG00000277533,MIR8077,NCBI:102465875
ENSG00000276319,MIR8079,NCBI:102465876
ENSG00000276917,MIR8080,NCBI:102465877
ENSG00000275810,MIR8082,NCBI:102465878
ENSG00000284258,MIR8085,NCBI:102465879
ENSG00000275036,MIR8086,NCBI:102465880
ENSG00000278483,MIR8087,NCBI:102465881
ENSG00000277912,MIR8089,NCBI:102465882
ENSMUSG00000098286,Mir8091,NCBI:102465884
ENSMUSG00000099071,Mir8095,NCBI:102465887
ENSMUSG00000098457,Mir8097,NCBI:102465888
ENSMUSG00000070109,Mir497b,NCBI:102465891
ENSMUSG00000098863,Mir8101,NCBI:102465892
ENSMUSG00000098769,Mir8103,NCBI:102465893
ENSMUSG00000098957,Mir8105,NCBI:102465894
ENSMUSG00000098922,Mir8106,NCBI:102465896
ENSMUSG00000099078,Mir8110,NCBI:102465899
ENSMUSG00000098623,Mir8112,NCBI:102465900
ENSMUSG00000098310,Mir8118,NCBI:102465904
ENSMUSG00000098944,Mir8120,NCBI:102465905
ENSG00000284054,MIR7112,NCBI:102465906
ENSG00000278340,MIR6862-2,NCBI:102465907
ENSG00000277698,MIR6770-2,NCBI:102465908
ENSG00000273874,MIR6859-2,NCBI:102465909
ENSG00000275449,MIR6859-3,NCBI:102465910
ENSG00000278069,MIR6072,NCBI:102465944
ENSMUSG00000098973,Mir6236,NCBI:102465959
ENSMUSG00000119174,Mir6382,NCBI:102465963
ENSMUSG00000099161,Mir6419,NCBI:102465964
ENSG00000277759,MIR6719,NCBI:102465974
ENSG00000277052,MIR6763,NCBI:102465975
ENSG00000275924,MIR6807,NCBI:102465976
ENSG00000276489,MIR6829,NCBI:102465977
ENSG00000283764,MIR6850,NCBI:102465978
ENSMUSG00000106600,Mir6915,NCBI:102465979
ENSMUSG00000098464,Mir7002,NCBI:102465982
ENSMUSG00000098710,Mir7067,NCBI:102465984
ENSG00000283346,MIR6511B2,NCBI:102465985
ENSMUSG00000098289,Mir6715,NCBI:102465990
ENSG00000284594,MIR7847,NCBI:102465993
ENSG00000277889,MIR8081,NCBI:102465995
ENSMUSG00000098942,Mir8100,NCBI:102465996
ENSMUSG00000099070,Mir8119,NCBI:102465997
ENSG00000276162,MIR5739,NCBI:102466081
ENSG00000273742,MIR6075,NCBI:102466103
ENSG00000276176,MIR6090,NCBI:102466104
ENSMUSG00000099184,Mir6337,NCBI:102466151
ENSMUSG00000098721,Mir6357,NCBI:102466152
ENSMUSG00000099214,Mir6365,NCBI:102466153
ENSMUSG00000099015,Mir6372,NCBI:102466154
ENSMUSG00000098862,Mir6378,NCBI:102466155
ENSMUSG00000099203,Mir6389,NCBI:102466156
ENSMUSG00000098563,Mir6402,NCBI:102466157
ENSMUSG00000099279,Mir6408,NCBI:102466158
ENSG00000276479,MIR548AZ,NCBI:102466162
ENSMUSG00000098300,Mir6540,NCBI:102466172
ENSG00000276857,MIR6715A,NCBI:102466189
ENSG00000278549,MIR6736,NCBI:102466191
ENSG00000274986,MIR6750,NCBI:102466192
ENSG00000278108,MIR6757,NCBI:102466193
ENSG00000284259,MIR6773,NCBI:102466194
ENSG00000275273,MIR6780A,NCBI:102466195
ENSG00000276181,MIR6794,NCBI:102466196
ENSG00000278524,MIR6810,NCBI:102466197
ENSG00000277872,MIR6817,NCBI:102466198
ENSG00000275067,MIR6825,NCBI:102466199
ENSG00000284087,MIR6844,NCBI:102466200
ENSG00000273945,MIR6853,NCBI:102466201
ENSG00000278465,MIR6769B,NCBI:102466202
ENSG00000283419,MIR6874,NCBI:102466203
ENSG00000275967,MIR6880,NCBI:102466204
ENSG00000284065,MIR6887,NCBI:102466205
ENSMUSG00000098606,Mir6903,NCBI:102466206
ENSMUSG00000098672,Mir6911,NCBI:102466207
ENSMUSG00000104996,Mir6924,NCBI:102466208
ENSMUSG00000098904,Mir6998,NCBI:102466214
ENSMUSG00000099212,Mir7033,NCBI:102466217
ENSMUSG00000098839,Mir7054,NCBI:102466218
ENSMUSG00000098646,Mir7084,NCBI:102466221
ENSG00000276908,MIR7106,NCBI:102466222
ENSG00000284317,MIR7114,NCBI:102466223
ENSG00000278596,MIR6077,NCBI:102466225
ENSG00000284277,MIR7162,NCBI:102466227
ENSMUSG00000098381,Mir7225,NCBI:102466229
ENSG00000283394,MIR7515,NCBI:102466235
ENSMUSG00000098431,Mir7666,NCBI:102466237
ENSMUSG00000099072,Mir7673,NCBI:102466238
ENSMUSG00000106642,Mir465d,NCBI:102466239
ENSMUSG00000098521,Mir7243,NCBI:102466241
ENSG00000274466,MIR1273H,NCBI:102466247
ENSG00000278098,MIR7973-1,NCBI:102466250
ENSG00000277636,MIR8061,NCBI:102466251
ENSG00000284550,MIR8069-1,NCBI:102466252
ENSG00000275670,MIR8076,NCBI:102466253
ENSMUSG00000098344,Mir3473f,NCBI:102466254
ENSMUSG00000098919,Mir8102,NCBI:102466256
ENSMUSG00000099227,Mir8114,NCBI:102466257
ENSMUSG00000098896,Mir3473g,NCBI:102466258
ENSG00000275391,MIR6770-3,NCBI:102466259
ENSG00000275259,MIR6511A1,NCBI:102466268
ENSG00000284519,MIR6741,NCBI:102466270
ENSG00000276598,MIR6893,NCBI:102466271
ENSMUSG00000098762,Mir7045,NCBI:102466272
ENSG00000284081,MIR1199,NCBI:102466515
ENSG00000278783,MIR6071,NCBI:102466516
ENSG00000274115,MIR6081,NCBI:102466518
ENSG00000283493,MIR6086,NCBI:102466519
ENSG00000276835,MIR6127,NCBI:102466615
ENSG00000283923,MIR6132,NCBI:102466616
ENSMUSG00000099176,Mir6238,NCBI:102466619
ENSMUSG00000098343,Mir6240,NCBI:102466620
ENSMUSG00000098734,Mir6335,NCBI:102466627
ENSMUSG00000098833,Mir6349,NCBI:102466631
ENSMUSG00000098676,Mir6359,NCBI:102466633
ENSMUSG00000098482,Mir6363,NCBI:102466634
ENSMUSG00000099158,Mir6368,NCBI:102466635
ENSMUSG00000098315,Mir21b,NCBI:102466637
ENSMUSG00000098886,Mir6385,NCBI:102466639
ENSMUSG00000098362,Mir130c,NCBI:102466640
ENSMUSG00000098929,Mir6400,NCBI:102466644
ENSMUSG00000098952,Mir6405,NCBI:102466645
ENSMUSG00000118991,Mir451b,NCBI:102466649
ENSMUSG00000118731,Mir30f,NCBI:102466650
ENSG00000275816,MIR6500,NCBI:102466656
ENSG00000275770,MIR6505,NCBI:102466657
ENSG00000283796,MIR6510,NCBI:102466658
